age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
52,admin.,divorced,secondary,b'bm8=',361,b'bm8=',yes,cellular,20,nov,147,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
30,management,single,tertiary,b'bm8=',1466,b'bm8=',no,cellular,12,aug,111,4,b'LTE=',b'MA==',b'dW5rbm93bg==',no
40,admin.,single,secondary,b'bm8=',782,b'eWVz',no,cellular,21,dec,94,5,b'MjAy',b'MTc=',b'ZmFpbHVyZQ==',no
33,blue-collar,married,secondary,b'bm8=',3576,b'eWVz',no,cellular,2,apr,124,1,b'MzA4',b'Mg==',b'b3RoZXI=',no
34,self-employed,single,secondary,b'bm8=',3,b'eWVz',no,unknown,5,may,301,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
33,blue-collar,married,secondary,b'bm8=',-112,b'eWVz',no,unknown,28,may,132,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
35,unemployed,married,secondary,b'bm8=',759,b'bm8=',no,cellular,19,nov,556,3,b'LTE=',b'MA==',b'dW5rbm93bg==',no
54,management,married,tertiary,b'bm8=',195,b'bm8=',yes,cellular,4,feb,47,1,b'MjY1',b'Ng==',b'b3RoZXI=',no
32,services,married,secondary,b'bm8=',15,b'eWVz',no,cellular,15,may,391,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
32,technician,married,tertiary,b'bm8=',-1053,b'eWVz',no,cellular,21,jul,357,3,b'LTE=',b'MA==',b'dW5rbm93bg==',no
44,management,married,secondary,b'bm8=',488,b'bm8=',yes,cellular,29,jan,138,2,b'MTgz',b'MTE=',b'ZmFpbHVyZQ==',no
53,technician,married,secondary,b'bm8=',287,b'bm8=',no,telephone,6,feb,13,5,b'LTE=',b'MA==',b'dW5rbm93bg==',no
53,admin.,married,secondary,b'bm8=',578,b'bm8=',no,cellular,29,aug,59,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
40,management,single,tertiary,b'bm8=',1509,b'bm8=',no,cellular,12,may,333,1,b'NTg=',b'Mw==',b'ZmFpbHVyZQ==',no
29,admin.,single,secondary,b'bm8=',3794,b'bm8=',no,cellular,30,apr,249,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
36,housemaid,married,primary,b'bm8=',4324,b'eWVz',no,cellular,14,jul,565,4,b'LTE=',b'MA==',b'dW5rbm93bg==',no
40,blue-collar,divorced,secondary,b'bm8=',793,b'eWVz',no,unknown,15,may,109,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
58,services,married,primary,b'bm8=',943,b'eWVz',no,unknown,3,jun,243,3,b'LTE=',b'MA==',b'dW5rbm93bg==',no
34,management,married,tertiary,b'bm8=',0,b'eWVz',yes,cellular,10,jul,129,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
60,blue-collar,married,secondary,b'bm8=',19447,b'eWVz',no,telephone,9,jul,196,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
23,student,single,unknown,b'bm8=',565,b'bm8=',no,cellular,28,may,162,7,b'LTE=',b'MA==',b'dW5rbm93bg==',no
59,unknown,married,unknown,b'bm8=',1541,b'bm8=',no,cellular,5,aug,790,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
42,technician,married,tertiary,b'bm8=',1079,b'bm8=',no,cellular,31,jul,61,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
50,management,married,tertiary,b'bm8=',0,b'bm8=',no,cellular,10,aug,232,3,b'MTMw',b'Mw==',b'b3RoZXI=',no
31,management,single,secondary,b'bm8=',1310,b'eWVz',no,cellular,18,may,12,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
31,management,single,tertiary,b'bm8=',98,b'bm8=',no,cellular,11,aug,69,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
28,admin.,married,secondary,b'bm8=',5,b'eWVz',no,cellular,18,jul,121,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
56,admin.,married,primary,b'bm8=',0,b'eWVz',no,cellular,3,apr,353,2,b'MjI3',b'NA==',b'ZmFpbHVyZQ==',no
23,student,single,secondary,b'bm8=',9216,b'bm8=',no,cellular,5,jun,471,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
30,entrepreneur,married,secondary,b'bm8=',2551,b'eWVz',no,unknown,5,jun,142,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
54,technician,married,secondary,b'bm8=',0,b'bm8=',no,telephone,14,aug,159,2,b'MTA2',b'Ng==',b'c3VjY2Vzcw==',no
35,blue-collar,married,secondary,b'bm8=',154,b'eWVz',no,unknown,23,may,211,4,b'LTE=',b'MA==',b'dW5rbm93bg==',no
29,admin.,married,secondary,b'bm8=',-150,b'eWVz',no,unknown,6,may,328,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
48,management,married,primary,b'bm8=',427,b'bm8=',no,cellular,17,nov,62,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
43,admin.,single,tertiary,b'bm8=',664,b'eWVz',no,cellular,17,apr,119,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
40,management,single,tertiary,b'bm8=',0,b'bm8=',no,cellular,26,aug,58,7,b'LTE=',b'MA==',b'dW5rbm93bg==',no
38,entrepreneur,married,secondary,b'bm8=',680,b'eWVz',no,unknown,19,may,144,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
30,admin.,married,secondary,b'bm8=',4,b'bm8=',no,unknown,20,jun,7,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
60,blue-collar,married,secondary,b'bm8=',196,b'bm8=',no,unknown,20,jun,583,3,b'LTE=',b'MA==',b'dW5rbm93bg==',no
31,entrepreneur,divorced,secondary,b'bm8=',290,b'eWVz',no,cellular,13,apr,230,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
28,student,single,tertiary,b'bm8=',221,b'eWVz',no,cellular,15,may,176,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
31,technician,married,secondary,b'bm8=',180,b'bm8=',no,cellular,26,may,222,1,b'NzA=',b'Mg==',b'c3VjY2Vzcw==',no
48,services,single,primary,b'bm8=',-139,b'bm8=',no,cellular,13,may,75,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
36,blue-collar,single,primary,b'bm8=',79,b'bm8=',no,unknown,20,jun,9,3,b'LTE=',b'MA==',b'dW5rbm93bg==',no
41,management,divorced,tertiary,b'bm8=',236,b'bm8=',no,cellular,3,feb,159,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
35,management,single,tertiary,b'bm8=',1120,b'bm8=',no,unknown,21,sep,4,1,b'Nzcx',b'Mg==',b'c3VjY2Vzcw==',no
51,management,divorced,tertiary,b'bm8=',-2282,b'eWVz',yes,cellular,14,jul,301,6,b'LTE=',b'MA==',b'dW5rbm93bg==',no
35,blue-collar,married,secondary,b'bm8=',2200,b'eWVz',no,cellular,17,apr,14,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
51,management,single,unknown,b'bm8=',-461,b'eWVz',no,unknown,28,may,33,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
56,blue-collar,married,secondary,b'bm8=',385,b'bm8=',no,cellular,20,aug,210,3,b'LTE=',b'MA==',b'dW5rbm93bg==',no
59,retired,married,secondary,b'bm8=',2291,b'bm8=',yes,cellular,14,jul,127,3,b'LTE=',b'MA==',b'dW5rbm93bg==',no
27,services,married,secondary,b'bm8=',54,b'eWVz',no,cellular,18,may,97,1,b'Mzcw',b'MQ==',b'ZmFpbHVyZQ==',no
48,services,married,secondary,b'bm8=',2850,b'eWVz',no,cellular,6,aug,107,3,b'LTE=',b'MA==',b'dW5rbm93bg==',no
24,admin.,single,secondary,b'bm8=',1235,b'eWVz',yes,unknown,30,may,76,3,b'LTE=',b'MA==',b'dW5rbm93bg==',no
56,admin.,married,secondary,b'bm8=',360,b'eWVz',yes,cellular,24,jul,98,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
34,management,married,tertiary,b'bm8=',1352,b'bm8=',no,cellular,8,aug,265,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
35,technician,married,secondary,b'bm8=',905,b'bm8=',yes,cellular,21,aug,114,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
57,retired,married,tertiary,b'bm8=',138,b'bm8=',no,unknown,26,may,157,5,b'LTE=',b'MA==',b'dW5rbm93bg==',no
30,blue-collar,single,secondary,b'bm8=',0,b'eWVz',no,cellular,14,jul,768,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
40,admin.,divorced,secondary,b'bm8=',221,b'eWVz',no,unknown,13,may,154,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
48,blue-collar,married,primary,b'bm8=',-254,b'bm8=',yes,cellular,29,aug,134,4,b'LTE=',b'MA==',b'dW5rbm93bg==',no
35,management,married,tertiary,b'bm8=',1510,b'eWVz',no,unknown,9,may,61,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
46,services,married,secondary,b'bm8=',1757,b'eWVz',no,unknown,14,may,380,4,b'LTE=',b'MA==',b'dW5rbm93bg==',no
30,blue-collar,married,primary,b'bm8=',0,b'eWVz',no,cellular,6,may,239,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
37,services,single,secondary,b'bm8=',934,b'eWVz',no,unknown,16,may,242,3,b'LTE=',b'MA==',b'dW5rbm93bg==',no
30,unemployed,married,tertiary,b'bm8=',0,b'eWVz',no,cellular,18,nov,756,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
46,management,married,tertiary,b'bm8=',1217,b'eWVz',no,unknown,15,may,236,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
43,blue-collar,divorced,primary,b'bm8=',-57,b'eWVz',no,unknown,16,may,221,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
40,blue-collar,single,secondary,b'bm8=',82,b'eWVz',no,cellular,13,may,135,6,b'Mzcw',b'NQ==',b'ZmFpbHVyZQ==',no
34,unemployed,married,secondary,b'bm8=',438,b'eWVz',yes,cellular,9,apr,272,1,b'MzIz',b'MQ==',b'ZmFpbHVyZQ==',no
43,admin.,divorced,secondary,b'bm8=',729,b'eWVz',no,unknown,30,may,668,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
31,services,married,secondary,b'bm8=',0,b'eWVz',no,cellular,29,jan,224,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
37,blue-collar,married,secondary,b'bm8=',374,b'eWVz',no,unknown,7,may,944,3,b'LTE=',b'MA==',b'dW5rbm93bg==',no
49,self-employed,single,tertiary,b'bm8=',-341,b'bm8=',yes,cellular,18,nov,920,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
38,blue-collar,married,secondary,b'bm8=',-367,b'eWVz',yes,cellular,12,may,354,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
27,admin.,single,secondary,b'bm8=',592,b'eWVz',yes,cellular,5,feb,466,3,b'LTE=',b'MA==',b'dW5rbm93bg==',no
35,management,divorced,tertiary,b'bm8=',457,b'eWVz',no,cellular,5,feb,114,3,b'LTE=',b'MA==',b'dW5rbm93bg==',no
47,unemployed,single,secondary,b'bm8=',4819,b'bm8=',no,cellular,18,nov,144,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
56,blue-collar,married,primary,b'bm8=',-85,b'eWVz',yes,unknown,26,may,118,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
26,self-employed,single,secondary,b'bm8=',467,b'eWVz',yes,unknown,4,jun,90,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
29,admin.,single,secondary,b'bm8=',-309,b'eWVz',yes,unknown,4,jun,215,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
53,blue-collar,married,secondary,b'bm8=',21522,b'bm8=',no,unknown,24,jun,146,4,b'LTE=',b'MA==',b'dW5rbm93bg==',no
38,blue-collar,married,primary,b'bm8=',467,b'eWVz',no,unknown,16,may,379,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
33,blue-collar,married,tertiary,b'bm8=',870,b'bm8=',yes,cellular,8,jul,545,3,b'LTE=',b'MA==',b'dW5rbm93bg==',no
30,blue-collar,single,secondary,b'bm8=',-93,b'eWVz',no,unknown,27,may,149,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
36,admin.,married,secondary,b'bm8=',75,b'eWVz',no,unknown,4,jul,52,4,b'LTE=',b'MA==',b'dW5rbm93bg==',no
37,blue-collar,single,secondary,b'bm8=',292,b'bm8=',no,unknown,8,sep,9,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
60,blue-collar,married,secondary,b'bm8=',0,b'bm8=',yes,unknown,5,jun,124,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
48,management,married,tertiary,b'bm8=',263,b'eWVz',no,unknown,5,may,350,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
32,management,married,tertiary,b'bm8=',134,b'bm8=',yes,cellular,29,aug,162,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
31,self-employed,single,tertiary,b'bm8=',91,b'bm8=',no,unknown,23,may,206,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
54,management,married,tertiary,b'bm8=',0,b'bm8=',yes,cellular,19,nov,307,3,b'LTE=',b'MA==',b'dW5rbm93bg==',no
31,self-employed,married,tertiary,b'bm8=',229,b'bm8=',no,cellular,29,jan,184,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
31,blue-collar,married,secondary,b'bm8=',892,b'eWVz',no,cellular,29,jul,25,22,b'LTE=',b'MA==',b'dW5rbm93bg==',no
29,services,single,secondary,b'bm8=',197,b'eWVz',no,cellular,5,may,19,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
23,blue-collar,married,primary,b'bm8=',-213,b'bm8=',no,unknown,13,may,165,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
51,management,married,tertiary,b'bm8=',-321,b'bm8=',no,cellular,6,feb,470,2,b'OQ==',b'Mg==',b'b3RoZXI=',no
32,blue-collar,single,secondary,b'bm8=',604,b'bm8=',no,cellular,30,jan,410,2,b'MTk2',b'Mg==',b'b3RoZXI=',no
48,management,married,primary,b'bm8=',606,b'bm8=',no,cellular,5,mar,77,6,b'LTE=',b'MA==',b'dW5rbm93bg==',no
32,blue-collar,married,primary,b'bm8=',1518,b'eWVz',no,telephone,6,feb,35,3,b'LTE=',b'MA==',b'dW5rbm93bg==',no
44,housemaid,married,secondary,b'bm8=',192,b'bm8=',no,unknown,11,jun,232,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
35,management,married,tertiary,b'bm8=',0,b'eWVz',yes,cellular,25,jul,86,4,b'LTE=',b'MA==',b'dW5rbm93bg==',no
46,technician,married,secondary,b'eWVz',289,b'bm8=',no,unknown,7,may,51,3,b'LTE=',b'MA==',b'dW5rbm93bg==',no
31,admin.,married,secondary,b'bm8=',535,b'bm8=',no,unknown,9,may,249,3,b'LTE=',b'MA==',b'dW5rbm93bg==',no
31,blue-collar,single,secondary,b'bm8=',33,b'eWVz',no,unknown,15,may,214,4,b'LTE=',b'MA==',b'dW5rbm93bg==',no
36,blue-collar,married,primary,b'bm8=',243,b'eWVz',yes,unknown,30,may,118,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
35,services,married,tertiary,b'bm8=',0,b'eWVz',no,unknown,2,jun,312,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
35,services,married,secondary,b'bm8=',1279,b'eWVz',no,unknown,16,jun,114,5,b'LTE=',b'MA==',b'dW5rbm93bg==',no
36,technician,married,tertiary,b'bm8=',1327,b'bm8=',no,cellular,29,oct,174,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
52,blue-collar,married,tertiary,b'bm8=',297,b'eWVz',no,cellular,18,nov,62,2,b'MTk1',b'MQ==',b'ZmFpbHVyZQ==',no
27,technician,single,secondary,b'bm8=',740,b'eWVz',no,cellular,5,may,294,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
47,services,married,secondary,b'bm8=',278,b'eWVz',no,cellular,7,may,51,1,b'MzY2',b'MQ==',b'b3RoZXI=',no
43,unemployed,married,secondary,b'bm8=',553,b'bm8=',no,telephone,4,feb,125,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
41,entrepreneur,married,primary,b'bm8=',406,b'bm8=',no,unknown,6,jun,272,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
18,student,single,secondary,b'bm8=',5,b'bm8=',no,cellular,24,aug,143,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
45,blue-collar,married,secondary,b'bm8=',2071,b'bm8=',yes,telephone,22,jul,1148,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
41,technician,married,secondary,b'bm8=',0,b'bm8=',no,cellular,28,jan,411,2,b'MTU2',b'OA==',b'b3RoZXI=',no
34,technician,married,tertiary,b'bm8=',932,b'eWVz',no,cellular,4,jun,218,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
46,services,married,secondary,b'bm8=',-119,b'eWVz',no,cellular,22,jul,151,3,b'LTE=',b'MA==',b'dW5rbm93bg==',no
38,technician,married,secondary,b'bm8=',381,b'eWVz',no,unknown,29,may,126,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
23,services,married,secondary,b'bm8=',1309,b'eWVz',no,unknown,3,jun,349,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
73,retired,married,primary,b'bm8=',542,b'bm8=',no,telephone,29,apr,107,5,b'LTE=',b'MA==',b'dW5rbm93bg==',no
41,technician,married,unknown,b'bm8=',30,b'eWVz',no,cellular,10,jul,151,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
43,management,single,tertiary,b'bm8=',0,b'bm8=',no,cellular,11,aug,155,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
51,management,married,tertiary,b'bm8=',-15,b'bm8=',no,cellular,25,jul,212,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
45,services,married,unknown,b'bm8=',318,b'bm8=',no,cellular,16,jul,63,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
47,housemaid,divorced,primary,b'bm8=',1405,b'bm8=',no,unknown,12,jun,127,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
35,blue-collar,married,tertiary,b'bm8=',5271,b'eWVz',no,cellular,14,apr,119,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
38,admin.,divorced,secondary,b'bm8=',-51,b'bm8=',yes,cellular,30,jan,102,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
31,management,married,tertiary,b'bm8=',3914,b'bm8=',yes,cellular,29,jan,266,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
49,entrepreneur,married,tertiary,b'bm8=',4976,b'eWVz',no,cellular,21,nov,105,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
29,blue-collar,single,secondary,b'bm8=',16,b'bm8=',no,unknown,12,may,197,3,b'LTE=',b'MA==',b'dW5rbm93bg==',no
39,admin.,married,secondary,b'bm8=',1595,b'eWVz',no,unknown,5,jun,102,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
41,entrepreneur,married,tertiary,b'bm8=',306,b'eWVz',no,unknown,20,jun,102,3,b'LTE=',b'MA==',b'dW5rbm93bg==',no
34,blue-collar,single,secondary,b'bm8=',215,b'bm8=',no,cellular,5,jun,329,1,b'OTQ=',b'Mw==',b'c3VjY2Vzcw==',no
39,management,single,tertiary,b'bm8=',0,b'eWVz',no,cellular,12,may,561,4,b'MzY5',b'Mw==',b'ZmFpbHVyZQ==',no
78,retired,divorced,unknown,b'bm8=',2628,b'bm8=',no,telephone,14,apr,129,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
33,management,married,tertiary,b'bm8=',1778,b'bm8=',no,cellular,26,may,134,1,b'MTAz',b'MQ==',b'c3VjY2Vzcw==',no
59,retired,married,primary,b'bm8=',1423,b'eWVz',no,unknown,15,may,584,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
52,management,married,tertiary,b'bm8=',659,b'bm8=',no,cellular,23,jul,517,4,b'LTE=',b'MA==',b'dW5rbm93bg==',no
35,entrepreneur,married,tertiary,b'bm8=',-31,b'eWVz',no,cellular,21,nov,171,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
43,admin.,married,secondary,b'eWVz',-204,b'eWVz',no,unknown,26,may,163,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
43,technician,single,secondary,b'bm8=',1462,b'bm8=',no,unknown,9,jun,75,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
36,blue-collar,married,secondary,b'bm8=',723,b'eWVz',no,cellular,31,jul,101,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
36,admin.,single,tertiary,b'bm8=',3954,b'eWVz',no,unknown,21,may,432,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
45,unemployed,single,secondary,b'bm8=',33,b'bm8=',no,cellular,5,feb,437,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
47,management,married,primary,b'bm8=',4151,b'eWVz',no,unknown,14,may,114,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
38,admin.,divorced,secondary,b'eWVz',0,b'bm8=',yes,cellular,21,jul,126,3,b'LTE=',b'MA==',b'dW5rbm93bg==',no
45,entrepreneur,married,tertiary,b'bm8=',219,b'eWVz',yes,cellular,28,jul,118,4,b'LTE=',b'MA==',b'dW5rbm93bg==',no
33,technician,married,tertiary,b'bm8=',2728,b'bm8=',no,cellular,5,aug,295,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
38,management,divorced,tertiary,b'bm8=',76,b'bm8=',no,cellular,30,jan,220,3,b'LTE=',b'MA==',b'dW5rbm93bg==',no
36,technician,married,tertiary,b'bm8=',4388,b'bm8=',no,cellular,8,aug,52,3,b'LTE=',b'MA==',b'dW5rbm93bg==',no
38,blue-collar,married,secondary,b'bm8=',-210,b'eWVz',no,unknown,8,may,21,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
34,self-employed,married,tertiary,b'bm8=',2427,b'bm8=',no,telephone,11,aug,90,3,b'NzA=',b'Mw==',b'ZmFpbHVyZQ==',no
32,admin.,single,secondary,b'bm8=',45,b'eWVz',yes,cellular,14,may,908,3,b'MzQ0',b'Nw==',b'b3RoZXI=',no
49,technician,married,secondary,b'eWVz',-74,b'eWVz',no,cellular,19,nov,114,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
37,management,single,tertiary,b'bm8=',2173,b'bm8=',no,cellular,21,nov,158,3,b'MTE0',b'MQ==',b'ZmFpbHVyZQ==',no
47,technician,divorced,tertiary,b'bm8=',8422,b'bm8=',no,cellular,8,aug,200,4,b'LTE=',b'MA==',b'dW5rbm93bg==',no
28,self-employed,married,tertiary,b'bm8=',120,b'eWVz',yes,unknown,8,may,130,3,b'LTE=',b'MA==',b'dW5rbm93bg==',no
29,admin.,divorced,secondary,b'bm8=',1320,b'eWVz',yes,unknown,8,may,489,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
30,services,single,secondary,b'bm8=',245,b'bm8=',yes,cellular,8,jul,187,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
34,admin.,divorced,primary,b'bm8=',9569,b'eWVz',no,unknown,9,may,43,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
39,technician,single,unknown,b'bm8=',0,b'eWVz',no,unknown,7,may,130,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
26,blue-collar,married,secondary,b'bm8=',2770,b'eWVz',no,unknown,8,may,141,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
38,technician,divorced,secondary,b'bm8=',1221,b'eWVz',yes,cellular,18,aug,73,7,b'LTE=',b'MA==',b'dW5rbm93bg==',no
47,admin.,married,secondary,b'bm8=',298,b'eWVz',no,cellular,11,may,183,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
61,management,married,secondary,b'bm8=',967,b'bm8=',no,cellular,20,aug,180,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
35,technician,married,secondary,b'bm8=',0,b'bm8=',no,cellular,14,jul,125,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
34,admin.,married,secondary,b'bm8=',0,b'eWVz',no,cellular,9,feb,30,4,b'LTE=',b'MA==',b'dW5rbm93bg==',no
34,entrepreneur,married,secondary,b'bm8=',1368,b'eWVz',no,cellular,18,nov,252,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
56,technician,single,secondary,b'bm8=',751,b'eWVz',no,cellular,15,may,43,8,b'MTc3',b'NQ==',b'ZmFpbHVyZQ==',no
47,services,married,secondary,b'bm8=',2597,b'eWVz',no,unknown,16,may,323,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
36,unemployed,married,secondary,b'bm8=',-35,b'bm8=',no,cellular,30,jan,339,3,b'LTE=',b'MA==',b'dW5rbm93bg==',no
43,technician,married,secondary,b'bm8=',629,b'bm8=',no,cellular,5,aug,196,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
51,admin.,married,primary,b'bm8=',1330,b'eWVz',no,unknown,15,may,415,8,b'LTE=',b'MA==',b'dW5rbm93bg==',no
40,technician,single,secondary,b'bm8=',277,b'eWVz',no,unknown,14,may,274,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
38,services,married,tertiary,b'bm8=',1018,b'bm8=',no,unknown,16,jun,325,3,b'LTE=',b'MA==',b'dW5rbm93bg==',no
34,management,married,tertiary,b'bm8=',11,b'eWVz',no,cellular,17,jul,654,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
47,self-employed,married,tertiary,b'bm8=',0,b'bm8=',no,telephone,21,nov,28,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
57,entrepreneur,married,secondary,b'bm8=',905,b'bm8=',no,cellular,7,aug,121,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
35,technician,married,secondary,b'bm8=',15474,b'bm8=',no,cellular,21,nov,89,1,b'OTI=',b'Mg==',b'b3RoZXI=',no
45,management,married,tertiary,b'bm8=',54,b'eWVz',no,telephone,13,may,107,3,b'LTE=',b'MA==',b'dW5rbm93bg==',no
55,unemployed,married,secondary,b'bm8=',-246,b'bm8=',yes,cellular,8,jul,305,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
54,management,married,secondary,b'bm8=',0,b'bm8=',no,cellular,19,nov,106,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
39,services,married,primary,b'bm8=',1951,b'eWVz',no,unknown,23,may,208,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
58,services,married,primary,b'bm8=',65,b'bm8=',no,unknown,27,jun,162,1,b'LTE=',b'MA==',b'dW5rbm93bg==',no
31,admin.,married,secondary,b'bm8=',368,b'eWVz',no,cellular,5,may,414,5,b'MzYx',b'Mw==',b'b3RoZXI=',no
35,blue-collar,married,primary,b'bm8=',51,b'eWVz',no,unknown,28,may,593,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
45,technician,married,secondary,b'bm8=',3492,b'eWVz',yes,unknown,20,jun,46,4,b'LTE=',b'MA==',b'dW5rbm93bg==',no
44,admin.,divorced,secondary,b'bm8=',21,b'eWVz',no,cellular,13,apr,681,3,b'LTE=',b'MA==',b'dW5rbm93bg==',no
57,blue-collar,married,primary,b'bm8=',8403,b'bm8=',no,unknown,20,jun,11,11,b'LTE=',b'MA==',b'dW5rbm93bg==',no
41,technician,married,secondary,b'bm8=',978,b'bm8=',no,cellular,29,jul,55,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
42,blue-collar,married,secondary,b'bm8=',165,b'eWVz',no,unknown,23,may,333,2,b'LTE=',b'MA==',b'dW5rbm93bg==',no
49,technician,single,unknown,b'bm8=',350,b'bm8=',no,cellular,28,jan,91,3,b'LTE=',b'MA==',b'dW5rbm93bg==',no
