age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
23,blue-collar,married,secondary,b'bm8=',b'Mjcy',b'bm8=',no,cellular,14,aug,100,2,-1,b'MA==',unknown,yes
32,blue-collar,single,secondary,b'bm8=',b'Nzk5',b'bm8=',yes,cellular,23,jul,2078,6,-1,b'MA==',unknown,yes
60,housemaid,married,secondary,b'bm8=',b'MA==',b'bm8=',no,telephone,3,aug,676,2,181,b'NQ==',failure,yes
44,admin.,single,secondary,b'bm8=',b'MTUzNA==',b'bm8=',no,cellular,10,nov,95,1,95,b'Mw==',success,yes
30,admin.,married,secondary,b'bm8=',b'NDQ1Nw==',b'eWVz',no,cellular,21,nov,566,4,-1,b'MA==',unknown,yes
37,technician,married,unknown,b'bm8=',b'MTg5',b'bm8=',no,cellular,16,jun,162,2,-1,b'MA==',unknown,yes
35,technician,single,tertiary,b'bm8=',b'MTg4MA==',b'bm8=',no,cellular,20,may,154,1,-1,b'MA==',unknown,yes
36,services,divorced,secondary,b'eWVz',b'MA==',b'bm8=',yes,cellular,15,jul,687,7,-1,b'MA==',unknown,yes
39,management,married,secondary,b'bm8=',b'MTE4MzU=',b'eWVz',no,cellular,11,aug,744,2,-1,b'MA==',unknown,yes
25,technician,married,tertiary,b'bm8=',b'ODM5',b'eWVz',no,cellular,18,may,700,3,-1,b'MA==',unknown,yes
33,management,single,tertiary,b'bm8=',b'OTUy',b'eWVz',no,cellular,29,apr,1241,5,-1,b'MA==',unknown,yes
28,blue-collar,single,secondary,b'bm8=',b'LTE5Nw==',b'eWVz',no,unknown,9,may,2016,2,-1,b'MA==',unknown,yes
31,self-employed,single,tertiary,b'bm8=',b'MTY1Nw==',b'eWVz',yes,cellular,28,jan,872,1,-1,b'MA==',unknown,yes
56,retired,married,primary,b'bm8=',b'MTk0Nw==',b'bm8=',no,cellular,2,mar,225,2,123,b'NQ==',failure,yes
41,entrepreneur,married,secondary,b'bm8=',b'MzA=',b'bm8=',no,cellular,30,apr,460,1,-1,b'MA==',unknown,yes
68,retired,divorced,primary,b'bm8=',b'MjAyNw==',b'bm8=',no,cellular,14,sep,404,2,91,b'NA==',success,yes
61,admin.,married,tertiary,b'bm8=',b'MTMzMg==',b'bm8=',no,cellular,12,mar,156,1,-1,b'MA==',unknown,yes
37,management,single,tertiary,b'bm8=',b'NzI=',b'eWVz',yes,cellular,20,apr,885,5,150,b'Nw==',failure,yes
28,student,single,secondary,b'bm8=',b'MTUz',b'bm8=',no,cellular,23,jul,1124,2,-1,b'MA==',unknown,yes
46,admin.,married,secondary,b'bm8=',b'NzA=',b'eWVz',no,cellular,27,mar,229,2,-1,b'MA==',unknown,yes
53,services,divorced,secondary,b'bm8=',b'MzY=',b'eWVz',yes,unknown,2,jul,25,1,417,b'MQ==',success,yes
32,services,single,secondary,b'bm8=',b'LTE5OA==',b'eWVz',no,unknown,21,may,681,3,-1,b'MA==',unknown,yes
33,admin.,single,secondary,b'bm8=',b'NQ==',b'eWVz',no,cellular,15,may,934,2,368,b'Mg==',failure,yes
57,housemaid,married,tertiary,b'bm8=',b'MjMyNg==',b'bm8=',no,cellular,17,apr,378,1,-1,b'MA==',unknown,yes
41,technician,married,tertiary,b'bm8=',b'Njc=',b'eWVz',no,cellular,19,nov,814,1,-1,b'MA==',unknown,yes
24,technician,single,secondary,b'bm8=',b'NTk4',b'bm8=',no,cellular,12,may,762,1,182,b'Mg==',success,yes
45,student,single,unknown,b'bm8=',b'MTUyNw==',b'bm8=',no,cellular,8,mar,132,1,-1,b'MA==',unknown,yes
49,management,married,secondary,b'bm8=',b'MTYyMw==',b'eWVz',no,cellular,19,nov,1081,2,-1,b'MA==',unknown,yes
30,blue-collar,single,primary,b'bm8=',b'MjUz',b'eWVz',no,cellular,5,may,259,1,-1,b'MA==',unknown,yes
26,services,single,secondary,b'bm8=',b'MTQ0NQ==',b'bm8=',no,telephone,23,oct,171,1,-1,b'MA==',unknown,yes
57,management,married,tertiary,b'bm8=',b'MjU2',b'bm8=',no,cellular,5,jun,304,2,91,b'MQ==',success,yes
39,blue-collar,married,unknown,b'bm8=',b'MTE4MQ==',b'eWVz',no,cellular,30,jul,650,2,-1,b'MA==',unknown,yes
40,technician,single,tertiary,b'bm8=',b'MTY0Ng==',b'eWVz',no,cellular,4,may,392,2,91,b'Mw==',success,yes
52,retired,divorced,tertiary,b'bm8=',b'LTMwOQ==',b'eWVz',no,unknown,19,jun,500,2,-1,b'MA==',unknown,yes
35,technician,single,tertiary,b'bm8=',b'Njcw',b'bm8=',no,cellular,13,apr,278,4,182,b'Mg==',success,yes
46,admin.,divorced,secondary,b'bm8=',b'MjE5Ng==',b'bm8=',no,cellular,28,jul,573,5,-1,b'MA==',unknown,yes
49,services,divorced,secondary,b'bm8=',b'OTQ3',b'bm8=',no,unknown,20,jun,808,2,-1,b'MA==',unknown,yes
22,student,single,secondary,b'bm8=',b'NzE=',b'bm8=',no,cellular,13,jul,337,1,181,b'Mg==',success,yes
36,technician,married,tertiary,b'bm8=',b'NTIx',b'bm8=',no,cellular,20,oct,347,3,-1,b'MA==',unknown,yes
38,technician,married,secondary,b'bm8=',b'NTExNQ==',b'eWVz',no,cellular,27,feb,99,1,102,b'Ng==',success,yes
40,management,married,tertiary,b'bm8=',b'LTE3',b'eWVz',yes,cellular,11,may,474,1,256,b'MQ==',success,yes
24,technician,married,secondary,b'bm8=',b'NTU2',b'eWVz',no,cellular,18,aug,460,2,-1,b'MA==',unknown,yes
78,retired,divorced,primary,b'bm8=',b'MjI5',b'bm8=',no,telephone,22,oct,97,1,-1,b'MA==',unknown,yes
25,technician,single,secondary,b'bm8=',b'MzI1',b'bm8=',no,cellular,22,oct,716,3,-1,b'MA==',unknown,yes
63,management,married,tertiary,b'bm8=',b'NTExMg==',b'bm8=',no,telephone,13,nov,2184,2,95,b'Mw==',failure,yes
31,management,single,tertiary,b'bm8=',b'MTE4MjE=',b'bm8=',no,cellular,18,aug,384,11,-1,b'MA==',unknown,yes
41,technician,single,secondary,b'bm8=',b'NjUw',b'eWVz',no,cellular,20,nov,2420,3,-1,b'MA==',unknown,yes
50,retired,married,secondary,b'bm8=',b'ODY0OA==',b'bm8=',no,cellular,12,may,731,3,176,b'MQ==',failure,yes
27,self-employed,single,tertiary,b'bm8=',b'MTY4',b'bm8=',no,cellular,12,nov,123,1,196,b'MQ==',success,yes
27,blue-collar,single,secondary,b'bm8=',b'MjQ4Ng==',b'eWVz',no,unknown,29,may,733,1,-1,b'MA==',unknown,yes
50,technician,divorced,secondary,b'bm8=',b'Mzk2',b'bm8=',no,unknown,20,jun,716,2,-1,b'MA==',unknown,yes
44,management,married,tertiary,b'bm8=',b'MTc5MQ==',b'bm8=',no,telephone,12,aug,201,1,182,b'Mg==',success,yes
26,self-employed,single,tertiary,b'bm8=',b'MTY4',b'bm8=',no,cellular,30,apr,394,1,-1,b'MA==',unknown,yes
46,technician,married,unknown,b'bm8=',b'MzMwOA==',b'bm8=',no,cellular,28,jul,219,2,-1,b'MA==',unknown,yes
36,services,married,secondary,b'bm8=',b'NDcyMQ==',b'bm8=',no,cellular,9,jun,150,1,92,b'NQ==',success,yes
35,management,single,tertiary,b'bm8=',b'MTgxMTE=',b'bm8=',no,cellular,14,aug,172,4,-1,b'MA==',unknown,yes
68,retired,married,secondary,b'bm8=',b'MTE0Ng==',b'bm8=',no,cellular,3,mar,153,2,110,b'Mw==',success,yes
50,admin.,divorced,secondary,b'bm8=',b'MjM3',b'bm8=',yes,telephone,5,nov,169,1,-1,b'MA==',unknown,yes
36,services,married,unknown,b'bm8=',b'NjE4',b'bm8=',no,cellular,13,jul,360,1,335,b'Mg==',success,yes
34,admin.,divorced,secondary,b'bm8=',b'MTA4NQ==',b'bm8=',no,cellular,11,mar,101,7,-1,b'MA==',unknown,yes
30,management,single,tertiary,b'bm8=',b'MTAyOA==',b'bm8=',no,cellular,4,feb,1294,2,-1,b'MA==',unknown,yes
22,admin.,single,secondary,b'bm8=',b'MTE0',b'bm8=',no,cellular,30,mar,517,1,-1,b'MA==',unknown,yes
59,admin.,married,secondary,b'bm8=',b'MA==',b'eWVz',no,cellular,10,jul,982,1,-1,b'MA==',unknown,yes
60,blue-collar,married,primary,b'bm8=',b'NjMx',b'bm8=',no,cellular,12,aug,429,2,-1,b'MA==',unknown,yes
32,technician,married,secondary,b'bm8=',b'NjYw',b'bm8=',no,cellular,25,oct,226,2,490,b'MQ==',failure,yes
46,self-employed,married,tertiary,b'bm8=',b'MjQyMQ==',b'bm8=',no,cellular,19,nov,1084,1,100,b'NA==',failure,yes
23,student,single,secondary,b'bm8=',b'Nzk0',b'bm8=',no,cellular,26,jul,607,3,171,b'Mw==',other,yes
22,self-employed,single,secondary,b'bm8=',b'MjEzOA==',b'bm8=',yes,cellular,10,aug,164,1,109,b'Mg==',other,yes
59,services,married,secondary,b'bm8=',b'Mjk2NQ==',b'eWVz',no,cellular,13,may,1970,3,-1,b'MA==',unknown,yes
26,management,single,tertiary,b'bm8=',b'MjIy',b'bm8=',no,cellular,28,jun,247,1,63,b'Mg==',success,yes
35,management,divorced,tertiary,b'bm8=',b'Njk5Nw==',b'eWVz',no,cellular,9,jul,1121,1,-1,b'MA==',unknown,yes
53,retired,married,secondary,b'bm8=',b'NjY1',b'eWVz',no,cellular,22,apr,371,2,-1,b'MA==',unknown,yes
39,management,married,tertiary,b'bm8=',b'Mjg1',b'eWVz',no,cellular,15,jul,838,3,-1,b'MA==',unknown,yes
32,technician,married,secondary,b'bm8=',b'NDcz',b'bm8=',yes,cellular,10,aug,1064,1,95,b'Mw==',success,yes
41,management,married,tertiary,b'bm8=',b'MjIyNg==',b'bm8=',no,cellular,7,aug,182,2,99,b'MQ==',failure,yes
37,admin.,single,secondary,b'bm8=',b'MjQ1',b'eWVz',yes,unknown,7,may,732,2,-1,b'MA==',unknown,yes
35,management,married,tertiary,b'bm8=',b'MTEzMw==',b'eWVz',no,cellular,3,nov,102,1,-1,b'MA==',unknown,yes
42,management,married,tertiary,b'bm8=',b'Mjk0',b'bm8=',no,cellular,26,aug,513,1,-1,b'MA==',unknown,yes
27,admin.,divorced,secondary,b'bm8=',b'NDUx',b'eWVz',no,cellular,16,jul,652,1,-1,b'MA==',unknown,yes
57,unknown,married,unknown,b'bm8=',b'MTkyNjg=',b'bm8=',no,unknown,23,oct,301,1,-1,b'MA==',unknown,yes
41,blue-collar,married,primary,b'bm8=',b'MTQ2MQ==',b'eWVz',no,unknown,6,jun,554,2,-1,b'MA==',unknown,yes
37,housemaid,single,secondary,b'bm8=',b'NDY1',b'eWVz',no,cellular,18,may,899,3,-1,b'MA==',unknown,yes
44,unemployed,divorced,tertiary,b'bm8=',b'MA==',b'bm8=',no,cellular,5,feb,1960,3,-1,b'MA==',unknown,yes
32,technician,single,tertiary,b'bm8=',b'NjU0',b'eWVz',no,cellular,25,may,615,4,-1,b'MA==',unknown,yes
34,admin.,married,tertiary,b'bm8=',b'Nzk=',b'eWVz',no,cellular,5,aug,203,1,92,b'NQ==',success,yes
42,services,married,tertiary,b'bm8=',b'NDIxNg==',b'bm8=',no,cellular,12,jun,186,2,-1,b'MA==',unknown,yes
54,admin.,married,secondary,b'bm8=',b'NjY=',b'eWVz',no,cellular,11,nov,167,1,-1,b'MA==',unknown,yes
48,self-employed,married,tertiary,b'bm8=',b'MA==',b'bm8=',no,cellular,29,jan,1249,3,-1,b'MA==',unknown,yes
73,retired,married,primary,b'bm8=',b'NTUzOQ==',b'bm8=',no,telephone,6,aug,338,1,-1,b'MA==',unknown,yes
33,management,married,tertiary,b'bm8=',b'MjU5OQ==',b'bm8=',no,cellular,30,apr,1373,2,-1,b'MA==',unknown,yes
42,management,married,tertiary,b'bm8=',b'MjE4Nw==',b'eWVz',no,cellular,17,nov,525,3,-1,b'MA==',unknown,yes
57,admin.,married,secondary,b'bm8=',b'MjEyMA==',b'bm8=',no,cellular,19,aug,687,4,-1,b'MA==',unknown,yes
29,services,single,primary,b'bm8=',b'MzM5',b'bm8=',no,unknown,4,jul,1576,3,-1,b'MA==',unknown,yes
47,blue-collar,married,secondary,b'bm8=',b'ODIyOQ==',b'bm8=',no,cellular,8,aug,784,2,-1,b'MA==',unknown,yes
51,management,married,tertiary,b'bm8=',b'MzQ2',b'bm8=',no,cellular,12,feb,122,1,92,b'NQ==',success,yes
34,management,married,tertiary,b'bm8=',b'MTU4',b'bm8=',no,cellular,9,jun,190,1,92,b'OQ==',success,yes
25,technician,single,secondary,b'bm8=',b'NzEwMw==',b'eWVz',no,cellular,28,may,188,3,10,b'MQ==',failure,yes
50,admin.,married,secondary,b'bm8=',b'NDg1NQ==',b'bm8=',no,cellular,5,aug,720,2,-1,b'MA==',unknown,yes
47,admin.,single,secondary,b'bm8=',b'MzY5Ng==',b'bm8=',no,cellular,12,jul,250,2,181,b'NA==',success,yes
40,technician,married,secondary,b'bm8=',b'LTM1Nw==',b'eWVz',no,cellular,16,jul,700,4,-1,b'MA==',unknown,yes
79,retired,married,secondary,b'bm8=',b'ODMwNA==',b'bm8=',no,telephone,9,mar,303,9,-1,b'MA==',unknown,yes
30,student,single,secondary,b'bm8=',b'NDg=',b'bm8=',no,cellular,25,feb,217,1,191,b'Mg==',success,yes
54,self-employed,single,tertiary,b'bm8=',b'Mzg0',b'bm8=',yes,cellular,27,may,200,1,-1,b'MA==',unknown,yes
53,blue-collar,married,primary,b'bm8=',b'NzUx',b'eWVz',no,cellular,3,feb,1528,2,-1,b'MA==',unknown,yes
33,blue-collar,divorced,secondary,b'bm8=',b'MzU0Ng==',b'eWVz',no,unknown,23,may,777,2,-1,b'MA==',unknown,yes
60,management,married,tertiary,b'bm8=',b'NzM=',b'bm8=',no,telephone,8,aug,243,2,-1,b'MA==',unknown,yes
35,self-employed,single,tertiary,b'bm8=',b'NzE=',b'bm8=',no,cellular,15,jun,651,1,-1,b'MA==',unknown,yes
46,admin.,married,secondary,b'bm8=',b'OTc0',b'bm8=',no,cellular,5,jun,174,2,80,b'MQ==',success,yes
52,services,married,primary,b'bm8=',b'MzA2',b'eWVz',no,cellular,13,may,650,5,-1,b'MA==',unknown,yes
50,management,married,tertiary,b'bm8=',b'MzQ2Mw==',b'bm8=',yes,cellular,28,oct,96,1,-1,b'MA==',unknown,yes
47,admin.,married,secondary,b'bm8=',b'MzY3Ng==',b'bm8=',no,cellular,15,jul,415,2,342,b'MQ==',other,yes
73,retired,married,tertiary,b'bm8=',b'NDU5',b'bm8=',no,cellular,17,feb,281,1,-1,b'MA==',unknown,yes
35,admin.,married,tertiary,b'bm8=',b'Mjg2',b'bm8=',no,cellular,30,apr,949,2,-1,b'MA==',unknown,yes
26,blue-collar,married,secondary,b'bm8=',b'LTEx',b'eWVz',yes,cellular,17,jul,1150,3,-1,b'MA==',unknown,yes
46,management,married,tertiary,b'bm8=',b'Mjcz',b'eWVz',no,cellular,15,sep,1962,1,105,b'Mw==',failure,yes
42,management,married,tertiary,b'bm8=',b'MjY2NQ==',b'eWVz',no,cellular,4,jun,280,2,126,b'MTE=',failure,yes
29,self-employed,single,tertiary,b'bm8=',b'MzI5MA==',b'bm8=',no,cellular,12,may,430,1,50,b'Mw==',success,yes
30,management,single,tertiary,b'bm8=',b'ODUzNQ==',b'bm8=',no,cellular,18,jun,393,2,-1,b'MA==',unknown,yes
37,management,married,tertiary,b'bm8=',b'MTI3Ng==',b'bm8=',no,cellular,16,nov,146,1,94,b'Mg==',success,yes
28,admin.,single,unknown,b'bm8=',b'MjczNg==',b'bm8=',no,cellular,8,jul,705,1,-1,b'MA==',unknown,yes
32,blue-collar,married,secondary,b'bm8=',b'MTAyODc=',b'eWVz',no,cellular,27,may,281,4,188,b'MQ==',failure,yes
53,management,married,tertiary,b'bm8=',b'MTYyNA==',b'bm8=',no,cellular,6,aug,107,1,98,b'Ng==',success,yes
41,self-employed,married,secondary,b'eWVz',b'MA==',b'eWVz',no,cellular,17,nov,789,1,-1,b'MA==',unknown,yes
40,services,married,secondary,b'bm8=',b'NDQ2',b'eWVz',no,unknown,16,may,1252,1,-1,b'MA==',unknown,yes
53,technician,married,tertiary,b'bm8=',b'Mzk1',b'bm8=',no,cellular,29,oct,136,1,148,b'MQ==',failure,yes
64,retired,divorced,primary,b'bm8=',b'MzE1',b'bm8=',no,cellular,17,feb,154,1,-1,b'MA==',unknown,yes
32,technician,married,secondary,b'bm8=',b'NDg0',b'eWVz',no,cellular,12,aug,668,2,463,b'MQ==',success,yes
48,technician,married,secondary,b'eWVz',b'MA==',b'bm8=',no,unknown,30,may,682,1,-1,b'MA==',unknown,yes
35,admin.,single,secondary,b'bm8=',b'NTA3',b'eWVz',no,cellular,22,jul,560,2,-1,b'MA==',unknown,yes
43,management,married,tertiary,b'bm8=',b'Mjk4Nw==',b'bm8=',no,cellular,4,jun,156,1,85,b'Mw==',failure,yes
25,services,single,secondary,b'bm8=',b'ODAx',b'bm8=',no,cellular,5,jun,255,2,-1,b'MA==',unknown,yes
43,management,married,tertiary,b'bm8=',b'MA==',b'bm8=',no,cellular,14,jul,1153,3,-1,b'MA==',unknown,yes
29,management,single,tertiary,b'bm8=',b'NTcy',b'eWVz',no,telephone,8,nov,319,1,-1,b'MA==',unknown,yes
61,management,single,tertiary,b'bm8=',b'Mg==',b'bm8=',no,cellular,12,aug,131,1,114,b'Mw==',failure,yes
64,retired,married,unknown,b'bm8=',b'MzQ=',b'bm8=',no,cellular,26,aug,244,2,-1,b'MA==',unknown,yes
27,technician,single,tertiary,b'bm8=',b'MTA3NQ==',b'bm8=',no,cellular,2,sep,529,2,184,b'MQ==',success,yes
38,technician,single,tertiary,b'bm8=',b'NTA4',b'eWVz',yes,cellular,12,aug,1103,2,-1,b'MA==',unknown,yes
36,management,married,tertiary,b'bm8=',b'OTI2',b'bm8=',no,cellular,14,apr,216,1,-1,b'MA==',unknown,yes
61,self-employed,married,tertiary,b'bm8=',b'MTA4NjE=',b'bm8=',no,cellular,25,oct,225,1,91,b'NQ==',success,yes
49,blue-collar,divorced,primary,b'bm8=',b'MjQ=',b'eWVz',no,cellular,11,may,701,1,362,b'MQ==',success,yes
33,blue-collar,single,primary,b'bm8=',b'NjEx',b'bm8=',no,telephone,16,sep,390,2,-1,b'MA==',unknown,yes
25,blue-collar,single,secondary,b'bm8=',b'MTg1Nw==',b'eWVz',no,cellular,12,oct,187,1,91,b'MTI=',success,yes
33,blue-collar,single,secondary,b'bm8=',b'MzI5',b'bm8=',no,cellular,6,sep,224,1,145,b'Mg==',other,yes
51,management,married,tertiary,b'bm8=',b'MjYzNQ==',b'bm8=',no,cellular,21,may,407,3,74,b'NQ==',failure,yes
32,blue-collar,married,secondary,b'bm8=',b'MjI1',b'eWVz',no,cellular,17,apr,574,1,150,b'MQ==',failure,yes
32,admin.,married,secondary,b'bm8=',b'MTYwNA==',b'bm8=',yes,cellular,7,jul,625,1,-1,b'MA==',unknown,yes
72,retired,married,primary,b'bm8=',b'NDY1Nw==',b'bm8=',no,telephone,23,mar,255,1,91,b'OA==',success,yes
34,admin.,married,secondary,b'bm8=',b'MTQwNg==',b'eWVz',no,cellular,20,aug,63,2,85,b'MQ==',success,yes
38,technician,married,secondary,b'bm8=',b'NjcyOA==',b'bm8=',no,cellular,25,nov,232,1,96,b'NA==',success,yes
35,management,married,tertiary,b'bm8=',b'NjEx',b'bm8=',no,cellular,1,oct,305,2,121,b'MQ==',success,yes
38,technician,divorced,tertiary,b'bm8=',b'MTgwNQ==',b'bm8=',no,unknown,9,jun,952,2,-1,b'MA==',unknown,yes
43,blue-collar,single,primary,b'bm8=',b'LTM5OQ==',b'bm8=',yes,cellular,28,jul,662,3,-1,b'MA==',unknown,yes
31,technician,single,tertiary,b'bm8=',b'MjA4',b'bm8=',no,cellular,12,aug,1344,7,-1,b'MA==',unknown,yes
30,management,married,tertiary,b'bm8=',b'MTA4ODQ=',b'bm8=',no,cellular,4,may,333,2,-1,b'MA==',unknown,yes
22,student,single,primary,b'bm8=',b'MzQ3Mg==',b'bm8=',no,cellular,20,oct,332,1,183,b'Mw==',failure,yes
46,admin.,married,secondary,b'bm8=',b'NTU2',b'eWVz',yes,unknown,15,may,646,3,-1,b'MA==',unknown,yes
52,management,married,tertiary,b'bm8=',b'NzE5Mg==',b'bm8=',no,cellular,4,aug,1486,1,-1,b'MA==',unknown,yes
35,technician,single,tertiary,b'bm8=',b'MTM0NjA=',b'eWVz',no,cellular,15,may,1068,3,-1,b'MA==',unknown,yes
71,retired,married,primary,b'bm8=',b'Mjk4OA==',b'bm8=',no,telephone,17,apr,130,1,-1,b'MA==',unknown,yes
30,management,single,tertiary,b'bm8=',b'MTAy',b'eWVz',no,cellular,18,dec,364,3,-1,b'MA==',unknown,yes
25,student,single,secondary,b'bm8=',b'MTg2OA==',b'bm8=',no,cellular,26,oct,259,1,103,b'Mg==',other,yes
34,management,single,tertiary,b'bm8=',b'LTU3OA==',b'eWVz',no,cellular,18,may,767,2,-1,b'MA==',unknown,yes
51,admin.,married,secondary,b'bm8=',b'MjQx',b'bm8=',no,cellular,7,dec,308,2,-1,b'MA==',unknown,yes
25,services,single,secondary,b'bm8=',b'MTYy',b'eWVz',no,cellular,1,sep,531,2,-1,b'MA==',unknown,yes
48,management,married,tertiary,b'bm8=',b'NTMyMA==',b'eWVz',no,unknown,20,jun,792,1,-1,b'MA==',unknown,yes
42,blue-collar,married,secondary,b'bm8=',b'MzY2',b'eWVz',no,cellular,22,may,324,1,106,b'MQ==',failure,yes
55,management,married,unknown,b'bm8=',b'MTUwNA==',b'eWVz',no,cellular,22,may,338,2,-1,b'MA==',unknown,yes
38,admin.,single,secondary,b'bm8=',b'MjYy',b'bm8=',no,cellular,3,feb,315,2,180,b'Ng==',failure,yes
26,blue-collar,single,secondary,b'bm8=',b'MTkx',b'eWVz',no,cellular,6,may,550,1,-1,b'MA==',unknown,yes
27,admin.,married,tertiary,b'bm8=',b'NzM=',b'bm8=',no,cellular,10,feb,159,1,-1,b'MA==',unknown,yes
75,retired,married,primary,b'bm8=',b'MzU4',b'bm8=',no,cellular,17,feb,364,11,-1,b'MA==',unknown,yes
32,technician,single,secondary,b'bm8=',b'NDgz',b'bm8=',no,cellular,8,aug,580,3,-1,b'MA==',unknown,yes
39,management,single,tertiary,b'bm8=',b'NTA0Nw==',b'bm8=',no,cellular,29,apr,218,4,-1,b'MA==',unknown,yes
46,technician,single,secondary,b'bm8=',b'NTg2Mg==',b'bm8=',no,cellular,1,jun,84,1,-1,b'MA==',unknown,yes
40,management,married,tertiary,b'bm8=',b'MA==',b'eWVz',no,cellular,25,mar,506,2,-1,b'MA==',unknown,yes
36,blue-collar,divorced,secondary,b'bm8=',b'Mjg0Mw==',b'bm8=',no,cellular,14,aug,186,1,-1,b'MA==',unknown,yes
54,self-employed,divorced,primary,b'bm8=',b'MzUx',b'eWVz',no,unknown,6,jun,642,2,-1,b'MA==',unknown,yes
42,management,married,tertiary,b'bm8=',b'Mzcy',b'eWVz',no,cellular,4,aug,153,3,1,b'Mg==',success,yes
42,management,married,tertiary,b'bm8=',b'Mjc2OTY=',b'bm8=',no,cellular,12,may,176,2,89,b'NQ==',success,yes
37,blue-collar,single,secondary,b'bm8=',b'MTMz',b'eWVz',no,cellular,11,may,1388,2,-1,b'MA==',unknown,yes
25,student,single,unknown,b'bm8=',b'Mw==',b'bm8=',no,cellular,26,may,170,1,-1,b'MA==',unknown,yes
29,management,single,tertiary,b'bm8=',b'MTU0NTk=',b'bm8=',no,cellular,18,feb,264,7,-1,b'MA==',unknown,yes
32,management,single,tertiary,b'bm8=',b'MjU1MQ==',b'eWVz',no,cellular,21,jul,638,3,-1,b'MA==',unknown,yes
64,retired,married,secondary,b'bm8=',b'NTcx',b'eWVz',no,cellular,20,apr,1422,2,-1,b'MA==',unknown,yes
55,management,married,tertiary,b'bm8=',b'NzgwMw==',b'bm8=',no,cellular,15,jan,441,1,-1,b'MA==',unknown,yes
56,management,married,primary,b'bm8=',b'MA==',b'bm8=',no,cellular,3,feb,996,1,-1,b'MA==',unknown,yes
28,admin.,single,unknown,b'bm8=',b'MjQ=',b'eWVz',no,cellular,18,jul,415,2,-1,b'MA==',unknown,yes
52,management,divorced,tertiary,b'bm8=',b'MjEwNA==',b'bm8=',no,cellular,3,jun,210,2,-1,b'MA==',unknown,yes
36,technician,divorced,secondary,b'bm8=',b'MzE1OA==',b'eWVz',no,cellular,3,jun,144,2,-1,b'MA==',unknown,yes
25,student,married,tertiary,b'bm8=',b'MTA=',b'eWVz',no,cellular,21,jul,857,4,-1,b'MA==',unknown,yes
66,self-employed,married,tertiary,b'bm8=',b'MTQ3',b'bm8=',no,telephone,12,jan,411,1,-1,b'MA==',unknown,yes
31,management,single,tertiary,b'bm8=',b'MTI4NTc=',b'eWVz',no,telephone,4,may,483,4,87,b'Mg==',success,yes
43,technician,divorced,unknown,b'bm8=',b'NDM4OQ==',b'bm8=',no,telephone,2,jul,632,2,85,b'MQ==',success,yes
59,management,married,tertiary,b'bm8=',b'NDc0',b'bm8=',no,cellular,21,aug,252,1,-1,b'MA==',unknown,yes
35,management,married,unknown,b'bm8=',b'MjMyNg==',b'eWVz',yes,cellular,16,sep,319,1,-1,b'MA==',unknown,yes
48,admin.,married,primary,b'bm8=',b'MzY0NA==',b'eWVz',yes,telephone,31,jul,1039,9,-1,b'MA==',unknown,yes
38,admin.,married,tertiary,b'bm8=',b'MTk4OA==',b'bm8=',no,cellular,27,mar,164,2,130,b'Mg==',failure,yes
27,admin.,married,secondary,b'bm8=',b'MTU5NQ==',b'bm8=',no,cellular,29,dec,196,2,197,b'Mg==',success,yes
25,student,single,secondary,b'bm8=',b'MzMx',b'bm8=',no,telephone,26,aug,170,4,-1,b'MA==',unknown,yes
56,management,married,unknown,b'bm8=',b'NDYyMw==',b'bm8=',no,cellular,25,feb,305,1,192,b'MQ==',success,yes
54,management,divorced,tertiary,b'bm8=',b'MTIwMTg=',b'eWVz',no,cellular,21,dec,267,2,-1,b'MA==',unknown,yes
36,unemployed,married,tertiary,b'bm8=',b'MTU0',b'bm8=',no,cellular,26,aug,556,7,-1,b'MA==',unknown,yes
31,admin.,single,secondary,b'bm8=',b'MTkw',b'bm8=',no,cellular,30,apr,514,1,-1,b'MA==',unknown,yes
62,entrepreneur,married,secondary,b'bm8=',b'MzkwNA==',b'bm8=',no,telephone,29,jan,403,2,-1,b'MA==',unknown,yes
31,technician,single,tertiary,b'bm8=',b'ODgy',b'bm8=',no,cellular,4,sep,293,1,93,b'MQ==',success,yes
66,retired,divorced,unknown,b'bm8=',b'NTM=',b'bm8=',no,cellular,12,jul,562,4,-1,b'MA==',unknown,yes
32,management,single,tertiary,b'bm8=',b'NjU0Mg==',b'eWVz',no,cellular,15,may,1598,4,175,b'NQ==',failure,yes
40,services,divorced,secondary,b'bm8=',b'Njg3',b'eWVz',no,cellular,2,feb,531,1,208,b'MQ==',success,yes
43,blue-collar,married,primary,b'bm8=',b'MzA2NA==',b'eWVz',no,cellular,20,nov,2453,2,-1,b'MA==',unknown,yes
51,housemaid,divorced,secondary,b'bm8=',b'OTIyOA==',b'bm8=',no,cellular,18,jul,655,4,-1,b'MA==',unknown,yes
34,blue-collar,married,secondary,b'bm8=',b'ODAw',b'bm8=',no,cellular,5,apr,144,1,-1,b'MA==',unknown,yes
47,management,married,tertiary,b'bm8=',b'MzUwNQ==',b'bm8=',no,cellular,17,nov,434,2,-1,b'MA==',unknown,yes
36,management,single,tertiary,b'bm8=',b'NTk1OA==',b'eWVz',no,cellular,22,sep,155,1,184,b'MQ==',success,yes
27,technician,single,tertiary,b'bm8=',b'NjY3',b'bm8=',no,cellular,29,jan,866,2,-1,b'MA==',unknown,yes
